,0,1,2,3,4,5,6,7
64,0.0893238596914,264.101,0.0893238596914,264.101,0.0893238596914,264.101,0.0893238596914,264.101
65,0.0884684782457,265.315,0.0884684782457,265.315,0.0884684782457,265.315,0.0884684782457,265.315
66,0.0872243228869,266.53,0.0872243228869,266.53,0.0872243228869,266.53,0.0872243228869,266.53
67,0.0865088649953,267.744,0.0865088649953,267.744,0.0865088649953,267.744,0.0865088649953,267.744
68,0.0844721220767,268.959,0.0844721220767,268.959,0.0844721220767,268.959,0.0844721220767,268.959
69,0.0827067782516,270.174,0.0827067782516,270.174,0.0827067782516,270.174,0.0827067782516,270.174
70,0.0809940463193,271.388,0.0809940463193,271.388,0.0809940463193,271.388,0.0809940463193,271.388
71,0.0792205531003,272.603,0.0792205531003,272.603,0.0792205531003,272.603,0.0792205531003,272.603
72,0.0770433461904,273.818,0.0770433461904,273.818,0.0770433461904,273.818,0.0770433461904,273.818
73,0.0759123087615,275.032,0.0759123087615,275.032,0.0759123087615,275.032,0.0759123087615,275.032
74,0.0767159829967,276.247,0.0767159829967,276.247,0.0767159829967,276.247,0.0767159829967,276.247
75,0.0783671091632,277.462,0.0783671091632,277.462,0.0783671091632,277.462,0.0783671091632,277.462
76,0.0790744005657,278.676,0.0790744005657,278.676,0.0790744005657,278.676,0.0790744005657,278.676
77,0.0796404447424,279.891,0.0796404447424,279.891,0.0796404447424,279.891,0.0796404447424,279.891
78,0.0792503440877,281.106,0.0792503440877,281.106,0.0792503440877,281.106,0.0792503440877,281.106
79,0.0792273689638,282.32,0.0792273689638,282.32,0.0792273689638,282.32,0.0792273689638,282.32
80,0.0753040211407,283.535,0.0753040211407,283.535,0.0753040211407,283.535,0.0753040211407,283.535
81,0.0716782744251,284.75,0.0716782744251,284.75,0.0716782744251,284.75,0.0716782744251,284.75
82,0.0679701605505,285.964,0.0679701605505,285.964,0.0679701605505,285.964,0.0679701605505,285.964
83,0.0668592834784,287.179,0.0668592834784,287.179,0.0668592834784,287.179,0.0668592834784,287.179
