ListNo.164

Measurement condition:
Measurement(Import) date,2018/04/10 11:42:49
Sample name,AG_APR02_A_PSPQ_405nm_2hr30min
Measurement version,5.1.7.12
System type,Spectroscopy
Measurement wavelength(Lower limit)[nm],186.363
Measurement wavelength(Upper limit)[nm],818.449
Measurement mode,Real-time monitor
Data type,Absolute Reflectance
StandardReflector,Air/Si
Lens,None (NA : 0)
Sample/Reference conditions,The same condition
Samplemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.
Referencemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.

Analysis condition:

Layer structure:
Layer,Material,Parameter name,Parameter value,Free,Bind no.

Incident angle,0,0,0,0,0
Wavelength,RMeasured data,RReferenceDark,RReferenceSignal,RSampleDark,RSampleSignal
590.485,0.194522878424241,0.00489814602883955,0.118684672312505,0.00489814602883955,0.0668955519951171
591.736,0.198768523069375,0.00523384451056687,0.116777294575418,0.00523384451056687,0.0673838406958114
592.986,0.203254404857577,0.00541695277332723,0.115403982604715,0.00541695277332723,0.0681315327687495
594.236,0.209596354544231,0.00489814602883955,0.114015411612116,0.00489814602883955,0.0691081101701381
595.487,0.214388152739507,0.0051117723353933,0.113176165407797,0.0051117723353933,0.0702067597467002
596.737,0.221902544286862,0.00498970016021973,0.112199588006409,0.00498970016021973,0.0718852521553368
597.987,0.229862490244687,0.00546272983901732,0.111451895933471,0.00546272983901732,0.0740215152208743
599.237,0.237542217643452,0.00506599526970321,0.11094834821088,0.00506599526970321,0.075898374914168
600.488,0.243725048961361,0.00498970016021973,0.110749980926223,0.00498970016021973,0.0776379034103914
601.738,0.251786212126422,0.00508125429159991,0.109697108415351,0.00508125429159991,0.0793774319066148
602.988,0.259210240834105,0.00531013962005036,0.10919356069276,0.00531013962005036,0.0813153276874952
604.239,0.267310775689407,0.00529488059815366,0.108384832532235,0.00529488059815366,0.0831311512932021
605.489,0.27269828037371,0.00485236896314946,0.107972838941024,0.00485236896314946,0.0843366140230411
606.739,0.2808165484676,0.00503547722590982,0.106660563057908,0.00503547722590982,0.0857557030594339
607.99,0.286145333147953,0.00515754940108339,0.105836575875486,0.00515754940108339,0.0867017624170291
609.24,0.294251152461432,0.00527962157625696,0.104997329671168,0.00527962157625696,0.0883955138475624
610.49,0.299142944444496,0.00503547722590982,0.10452429999237,0.00503547722590982,0.0894026092927443
611.741,0.305050719630307,0.00503547722590982,0.103440909437705,0.00503547722590982,0.0901960784313725
612.991,0.308974546346021,0.00520332646677348,0.102372777904936,0.00520332646677348,0.0904402227817197
614.241,0.312281192654887,0.00509651331349661,0.101441977569238,0.00509651331349661,0.09057755397879
615.492,0.315739635471286,0.00517280842298009,0.100465400167849,0.00517280842298009,0.0907148851758602
616.742,0.319182804568465,0.00492866407263294,0.0993972686350805,0.00492866407263294,0.0907148851758602
617.992,0.321157974893326,0.0051117723353933,0.0981002517738613,0.0051117723353933,0.0901350423437858
619.242,0.323437508453973,0.00497444113832303,0.0968795300221256,0.00497444113832303,0.0896620126649882
620.493,0.324207985299449,0.00515754940108339,0.0960860608834974,0.00515754940108339,0.0892042420080873
621.743,0.326620248082193,0.00527962157625696,0.0948653391317617,0.00527962157625696,0.0887617303730831
622.993,0.326126474938168,0.00512703135729,0.0939803158617533,0.00512703135729,0.087861448081178
624.244,0.32604535460405,0.0051117723353933,0.0927595941100176,0.0051117723353933,0.0867627985046159
625.494,0.323880632349638,0.00492866407263294,0.0916151674677653,0.00492866407263294,0.0852063782711528
626.744,0.32596964790342,0.00549324788281071,0.0902571145189593,0.00549324788281071,0.0845502403295949
627.995,0.324856165837536,0.00517280842298009,0.0889448386358434,0.00517280842298009,0.083085374227512
629.245,0.322642700154742,0.00497444113832303,0.0878004119935912,0.00497444113832303,0.081528953994049
630.495,0.319306292364344,0.00491340505073625,0.0866865033951324,0.00491340505073625,0.0797589074540322
631.746,0.318624746627921,0.00524910353246357,0.0853437094682231,0.00524910353246357,0.0784466315709163
632.996,0.31702382263495,0.00541695277332723,0.0841382467383841,0.00541695277332723,0.0770428015564202
634.246,0.314779414612173,0.00486762798504616,0.083085374227512,0.00486762798504616,0.0755779354543374
635.497,0.309964155219123,0.00505073624780652,0.0823071641107805,0.00505073624780652,0.0738689250019074
636.747,0.307888254118655,0.00506599526970321,0.0812237735561151,0.00506599526970321,0.0724956130312047
637.997,0.306691123151272,0.00535591668574044,0.0800488288700694,0.00535591668574044,0.071274891279469
639.247,0.304570715297208,0.00512703135729,0.0791943236438544,0.00512703135729,0.0700846875715267
640.498,0.300176123570001,0.00483710994125277,0.0783703364614328,0.00483710994125277,0.0684367132066835
641.748,0.299551673110655,0.00515754940108339,0.0773479819943542,0.00515754940108339,0.067505912870985
642.998,0.297309824032563,0.00520332646677348,0.0766460669871061,0.00520332646677348,0.0664835584039063
644.249,0.295874383719326,0.00534065766384375,0.0762798504615854,0.00534065766384375,0.0659342336156252
645.499,0.293265772881645,0.00488288700694286,0.0759746700236515,0.00488288700694286,0.0651102464332036
646.749,0.293617562745671,0.00518806744487678,0.0756847486076142,0.00518806744487678,0.0650186923018235
648,0.292617138173897,0.00520332646677348,0.0755931944762341,0.00520332646677348,0.0647745479514763
649.25,0.292527001626048,0.00543221179522393,0.0757305256733043,0.00543221179522393,0.06494239719234
650.5,0.292784584335027,0.0051117723353933,0.0758831158922713,0.0051117723353933,0.0651102464332036
651.751,0.294125950595955,0.00505073624780652,0.0759594110017548,0.00505073624780652,0.0654764629587243
653.001,0.29398297603232,0.00517280842298009,0.0930495155260548,0.00517280842298009,0.0800640878919661
654.251,0.292907903048089,0.00515754940108339,0.156389715419242,0.00515754940108339,0.133638513771267
655.502,0.294349648574673,0.00508125429159991,0.190524147402152,0.00508125429159991,0.163485160601205
656.752,0.296449116303666,0.00509651331349661,0.167589837491417,0.00509651331349661,0.144960708018616
658.002,0.303786638395731,0.00518806744487678,0.115449759670405,0.00518806744487678,0.10249485008011
659.253,0.309872760419183,0.00517280842298009,0.090272373540856,0.00517280842298009,0.0818188754100862
660.504,0.314965921171996,0.00498970016021973,0.0807202258335241,0.00498970016021973,0.0743572137026017
661.758,0.321447343753622,0.00529488059815366,0.0796520943007553,0.00529488059815366,0.0748455024032959
663.011,0.327458221879786,0.00503547722590982,0.0806591897459373,0.00503547722590982,0.0771343556878004
664.265,0.332444728185793,0.00503547722590982,0.0819562066071565,0.00503547722590982,0.0795300221255817
665.519,0.337846975640593,0.00485236896314946,0.082932784008545,0.00485236896314946,0.0817425803006027
666.772,0.347019970928542,0.00540169375143053,0.08378728923476,0.00540169375143053,0.0847333485923552
668.026,0.353491320682731,0.00514229037918669,0.0854962996871901,0.00514229037918669,0.0880292973220417
669.279,0.359959954598154,0.00502021820401312,0.088212405584802,0.00502021820401312,0.0924544136720836
670.533,0.367503065710668,0.00489814602883955,0.0919508659494926,0.00489814602883955,0.0983596551461051
671.786,0.375881844897772,0.00531013962005036,0.0944991226062409,0.00531013962005036,0.103303578240635
673.04,0.386997437986758,0.00531013962005036,0.0950026703288319,0.00531013962005036,0.106828412298772
674.293,0.394372690514521,0.00505073624780652,0.0956893263141833,0.00505073624780652,0.10965133134966
675.547,0.402237852986082,0.00482185091935607,0.0972457465476463,0.00482185091935607,0.113664454108492
676.8,0.41246952930591,0.00520332646677348,0.100404364080262,0.00520332646677348,0.120225833524071
678.054,0.42291742621449,0.00515754940108339,0.10406652933547,0.00515754940108339,0.127748531319142
679.307,0.431492092395027,0.00520332646677348,0.1076218814374,0.00520332646677348,0.134782940413519
680.561,0.440106366350373,0.00476081483176928,0.108705271992065,0.00476081483176928,0.138963912413214
681.814,0.451612178347763,0.00512703135729,0.110093842984665,0.00512703135729,0.144258793011368
683.068,0.460207412058359,0.00509651331349661,0.114900434882124,0.00509651331349661,0.153475242236973
684.321,0.471924203280251,0.00546272983901732,0.121034561684596,0.00546272983901732,0.16568245975433
685.575,0.48019340241479,0.00485236896314946,0.123811703669795,0.00485236896314946,0.172732127870603
686.829,0.490593841853801,0.00520332646677348,0.122774090180819,0.00520332646677348,0.174792095826658
688.082,0.501148875866462,0.00497444113832303,0.121446555275807,0.00497444113832303,0.176668955519951
689.336,0.510644343532759,0.00529488059815366,0.12318608377203,0.00529488059815366,0.182452124818799
690.589,0.521054500770913,0.00508125429159991,0.125947966735332,0.00508125429159991,0.190493629358358
691.843,0.530745833735373,0.00505073624780652,0.127504386968795,0.00505073624780652,0.196475165941863
693.096,0.54086495895714,0.00505073624780652,0.126482032501717,0.00505073624780652,0.198580910963607
694.35,0.548044977421235,0.00509651331349661,0.126131074998093,0.00509651331349661,0.200640878919661
695.603,0.558067143287655,0.00508125429159991,0.129350728618296,0.00508125429159991,0.209613183794919
696.857,0.567917237622187,0.00517280842298009,0.131960021362631,0.00517280842298009,0.217624170290684
698.11,0.576188742700715,0.00489814602883955,0.130449378194858,0.00489814602883955,0.218432898451209
699.364,0.585059019134082,0.00514229037918669,0.127244983596551,0.00514229037918669,0.216098268101015
700.617,0.592064571465515,0.00497444113832303,0.126619363698787,0.00497444113832303,0.217746242465858
701.871,0.602693070593016,0.00550850690470741,0.126619363698787,0.00550850690470741,0.221240558480201
703.124,0.609526762238306,0.00498970016021973,0.12489509422446,0.00498970016021973,0.221087968261234
704.378,0.615792818840804,0.00515754940108339,0.125719081406882,0.00515754940108339,0.224765392538338
705.631,0.622594363967526,0.00471503776607919,0.130769817654688,0.00471503776607919,0.236972610055695
706.885,0.631637178914462,0.00556954299229419,0.134126802471962,0.00556954299229419,0.245990691996643
708.139,0.638380586911823,0.00503547722590982,0.132005798428321,0.00503547722590982,0.245136186770428
709.392,0.641695581020555,0.00505073624780652,0.129243915465019,0.00505073624780652,0.241229877164874
710.646,0.64863773151877,0.00488288700694286,0.127244983596551,0.00488288700694286,0.240207522697795
711.899,0.655452637334714,0.00531013962005036,0.12803845273518,0.00531013962005036,0.243930724040589
713.153,0.663569793747867,0.00523384451056687,0.129488059815366,0.00523384451056687,0.249912260624094
714.406,0.663986010848026,0.00506599526970321,0.1284046692607,0.00506599526970321,0.248172732127871
715.66,0.669045948749613,0.00486762798504616,0.124330510414282,0.00486762798504616,0.242206454566262
716.913,0.675748163654777,0.00531013962005036,0.122850385290303,0.00531013962005036,0.24124513618677
718.167,0.681256901012815,0.00506599526970321,0.121904325932708,0.00506599526970321,0.241580834668498
719.42,0.682924914462043,0.00527962157625696,0.121095597772183,0.00527962157625696,0.240375371938659
720.674,0.684724664062526,0.0046692607003891,0.118516823071641,0.0046692607003891,0.236453803311208
721.927,0.691727802903345,0.00532539864194705,0.116670481422141,0.00532539864194705,0.234424353398947
723.181,0.693703915617264,0.00495918211642634,0.117494468604562,0.00495918211642634,0.237262531471733
724.434,0.697741928120663,0.00540169375143053,0.120149538414588,0.00540169375143053,0.243747615777829
725.688,0.697454612413292,0.00479133287556268,0.121538109407187,0.00479133287556268,0.247287708857862
726.941,0.701043057683462,0.00515754940108339,0.121690699626154,0.00515754940108339,0.248554207675288
728.195,0.705114028564608,0.00494392309452964,0.12295719844358,0.00494392309452964,0.252964065003433
729.449,0.704314639918314,0.00521858548867018,0.127046616311894,0.00521858548867018,0.261066605630579
730.702,0.706139251021583,0.00506599526970321,0.128816662851911,0.00506599526970321,0.265705348287175
731.956,0.707343397020096,0.00512703135729,0.130617227435721,0.00512703135729,0.269962615396353
733.209,0.710134506197549,0.00497444113832303,0.132143129625391,0.00497444113832303,0.274494544899672
734.463,0.708217563347182,0.00498970016021973,0.13325703822385,0.00498970016021973,0.276188296330205
735.716,0.710661930534816,0.00509651331349661,0.129762722209506,0.00509651331349661,0.269672693980316
736.97,0.711337930836146,0.00532539864194705,0.127565423056382,0.00532539864194705,0.26507972838941
738.223,0.712020592187241,0.00497444113832303,0.125200274662394,0.00497444113832303,0.260776684214542
739.477,0.710627922883728,0.00505073624780652,0.121995880064088,0.00505073624780652,0.253482871747921
740.73,0.708337522393226,0.00483710994125277,0.117158770122835,0.00483710994125277,0.24277103837644
741.984,0.71221287824493,0.00546272983901732,0.113649195086595,0.00546272983901732,0.23598077363241
743.237,0.710729312259492,0.00488288700694286,0.110978866254673,0.00488288700694286,0.230563820859083
744.491,0.707669191725365,0.00520332646677348,0.110261692225528,0.00520332646677348,0.227801937895781
745.744,0.706555786522537,0.00482185091935607,0.110307469291218,0.00482185091935607,0.228061341268025
746.998,0.706922701256292,0.00547798886091402,0.111573968108644,0.00547798886091402,0.230212863355459
748.251,0.707099844047813,0.00509651331349661,0.114168001831083,0.00509651331349661,0.236270695048447
749.505,0.701105232407656,0.00480659189745937,0.116762035553521,0.00480659189745937,0.240161745632105
750.759,0.699692048362026,0.00482185091935607,0.116289005874723,0.00482185091935607,0.238757915617609
752.012,0.697409911094859,0.0051117723353933,0.117204547188525,0.0051117723353933,0.239673456931411
753.266,0.697756455132127,0.00529488059815366,0.118699931334401,0.00529488059815366,0.242801556420233
754.519,0.69225797844732,0.00503547722590982,0.123567559319448,0.00503547722590982,0.25140764476997
755.773,0.688583496864247,0.00485236896314946,0.130144197756924,0.00485236896314946,0.263981078812848
757.026,0.685889852954697,0.00515754940108339,0.133546959639887,0.00515754940108339,0.269733730067903
758.28,0.683244279612695,0.00505073624780652,0.133958953231098,0.00505073624780652,0.269748989089799
759.533,0.678623555774457,0.00514229037918669,0.13186846723125,0.00514229037918669,0.263675898374914
760.787,0.674804190355198,0.00474555580987259,0.126985580224308,0.00474555580987259,0.25279621576257
762.04,0.67268528542345,0.00520332646677348,0.12632944228275,0.00520332646677348,0.250293736171511
763.294,0.665896455066361,0.00477607385366598,0.127718013275349,0.00477607385366598,0.251102464332036
764.547,0.661460824058487,0.00506599526970321,0.121644922560464,0.00506599526970321,0.237155718318456
765.801,0.658549526226298,0.00506599526970321,0.115007248035401,0.00506599526970321,0.223041123064012
767.054,0.652457397485182,0.00506599526970321,0.11625848783093,0.00506599526970321,0.223544670786603
768.308,0.647427425222584,0.00497444113832303,0.117906462195773,0.00497444113832303,0.225223163195239
769.561,0.639035190010187,0.00500495918211643,0.114854657816434,0.00500495918211643,0.216525520714122
770.815,0.635187544184598,0.00502021820401312,0.109956511787594,0.00502021820401312,0.205920500495918
772.069,0.630096056695121,0.00518806744487678,0.104829480430304,0.00518806744487678,0.194476234073396
773.322,0.623652393071514,0.00486762798504616,0.0998550392919814,0.00486762798504616,0.183520256351568
774.576,0.614786005672787,0.00488288700694286,0.0963912413214313,0.00488288700694286,0.174593728542
775.829,0.6099904229028,0.00506599526970321,0.094850080109865,0.00506599526970321,0.170336461432822
777.083,0.601009547228019,0.00540169375143053,0.0966964217593652,0.00540169375143053,0.17103837644007
778.336,0.592747064184211,0.00480659189745937,0.0976729991607538,0.00480659189745937,0.17103837644007
779.59,0.582216696185665,0.00500495918211643,0.0990310521095598,0.00500495918211643,0.170382238498512
780.843,0.574893126428992,0.00495918211642634,0.0987258716716258,0.00495918211642634,0.167864499885557
782.097,0.567634156524453,0.00534065766384375,0.0965285725185016,0.00534065766384375,0.161821927214466
783.35,0.558545849058013,0.00479133287556268,0.0940871290150301,0.00479133287556268,0.155626764324407
784.604,0.548256967679884,0.00506599526970321,0.0932631418326085,0.00506599526970321,0.151354238193332
785.857,0.538967817532742,0.00485236896314946,0.0935683222705425,0.00485236896314946,0.149553673609522
787.111,0.53059600769227,0.00531013962005036,0.0930037384603647,0.00531013962005036,0.146166170748455
788.364,0.52085229801296,0.00506599526970321,0.090424963759823,0.00506599526970321,0.139696345464256
789.618,0.508270276985429,0.00492866407263294,0.0879530022125582,0.00492866407263294,0.132753490501259
790.871,0.498198678623136,0.00492866407263294,0.0870374608987564,0.00492866407263294,0.128877698939498
792.125,0.487145123671262,0.00506599526970321,0.090272373540856,0.00506599526970321,0.130876630807965
793.379,0.477453760680455,0.00518806744487678,0.0901045242999924,0.00518806744487678,0.128114747844663
794.632,0.464561461469439,0.00506599526970321,0.0863660639353017,0.00506599526970321,0.119615472648203
795.886,0.453037567290424,0.00473029678797589,0.0833295185778592,0.00473029678797589,0.112764171816587
797.139,0.442444911288914,0.00514229037918669,0.0823682001983673,0.00514229037918669,0.108842603189136
798.393,0.431355419698671,0.00495918211642634,0.0806591897459373,0.00495918211642634,0.104097047379263
799.646,0.418077813281517,0.0051117723353933,0.0794995040817884,0.0051117723353933,0.0995651178759441
800.9,0.406436163640942,0.00480659189745937,0.0779125658045319,0.00480659189745937,0.0950789654383154
802.153,0.394531857843047,0.00512703135729,0.0768749523155566,0.00512703135729,0.0911573968108644
803.407,0.380788089079392,0.00483710994125277,0.0776989394979782,0.00483710994125277,0.0891889829861906
804.66,0.367039193250077,0.00518806744487678,0.0789349202716106,0.00518806744487678,0.087510490577554
805.914,0.356072215128932,0.00500495918211643,0.0785076676585031,0.00500495918211643,0.0846265354390784
807.167,0.343062966855152,0.0051117723353933,0.0762951094834821,0.0051117723353933,0.0794232089723049
808.421,0.332584309660022,0.00491340505073625,0.0742504005493248,0.00491340505073625,0.0751049057755398
809.674,0.318341786725183,0.00476081483176928,0.0726939803158618,0.00476081483176928,0.0706034943160143
810.928,0.305437851848274,0.00512703135729,0.0720073243305104,0.00512703135729,0.0673380636301213
812.181,0.295321162164997,0.00502021820401312,0.0719005111772335,0.00502021820401312,0.0651865415426871
813.435,0.283436438492982,0.00488288700694286,0.0703440909437705,0.00488288700694286,0.0614175631342031
814.689,0.268616906698832,0.00491340505073625,0.0695506218051423,0.00491340505073625,0.0578316929884794
815.942,0.257165306674797,0.00509651331349661,0.0681315327687495,0.00509651331349661,0.0545204852368963
817.196,0.24649642339956,0.00523384451056687,0.0672159914549477,0.00523384451056687,0.0518501564049744
818.449,0.235078992176765,0.0046845197222858,0.0676737621118486,0.0046845197222858,0.0498970016021973

ListNo.166

Measurement condition:
Measurement(Import) date,2018/04/10 12:02:55
Sample name,AG_APR02_E_PSPQ_405nm_2hr30min
Measurement version,5.1.7.12
System type,Spectroscopy
Measurement wavelength(Lower limit)[nm],186.363
Measurement wavelength(Upper limit)[nm],818.449
Measurement mode,Real-time monitor
Data type,Absolute Reflectance
StandardReflector,Air/Si
Lens,None (NA : 0)
Sample/Reference conditions,The same condition
Samplemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.
Referencemeasurement condition,
  Exposure time[ms],49
  Num. of Accum.,1
  Amp gain,Normal
  Correction of ambient light,It doesn't do.

Analysis condition:

Layer structure:
Layer,Material,Parameter name,Parameter value,Free,Bind no.

Incident angle,0,0,0,0,0
Wavelength,RMeasured data,RReferenceDark,RReferenceSignal,RSampleDark,RSampleSignal
186.363,0,0.00448615243762875,0.00698100251773861,0.00448615243762875,0.00513466086823835
187.578,0,0.00450141145952544,0.00692759594110018,0.00450141145952544,0.00503547722590982
188.793,0,0.00447089341573205,0.00703440909437705,0.00447089341573205,0.00523384451056687
190.007,0,0.00462348363469902,0.00762951094834821,0.00462348363469902,0.00543221179522393
191.222,0,0.00497444113832303,0.00738536659800107,0.00497444113832303,0.00521858548867018
192.436,0,0.00503547722590982,0.00772106507972839,0.00503547722590982,0.00512703135729
193.651,0,0.00459296559090562,0.00778210116731518,0.00459296559090562,0.00537117570763714
194.866,0,0.00485236896314946,0.00840772106507973,0.00485236896314946,0.00563057907988098
196.08,0,0.00474555580987259,0.00820935378042268,0.00474555580987259,0.00546272983901732
197.295,0,0.00546272983901732,0.00859082932784009,0.00546272983901732,0.00552376592660411
198.51,0,0.00463874265659571,0.00859082932784009,0.00463874265659571,0.00540169375143053
199.724,0,0.00483710994125277,0.00935378042267491,0.00483710994125277,0.00582894636453803
200.939,0,0.0046692607003891,0.00933852140077821,0.0046692607003891,0.00560006103608759
202.154,0,0.00535591668574044,0.00955214770733196,0.00535591668574044,0.00592050049591821
203.368,0,0.00497444113832303,0.00973525597009232,0.00497444113832303,0.00566109712367437
204.583,0,0.0046845197222858,0.0106507972838941,0.0046845197222858,0.00576791027695125
205.798,0,0.00483710994125277,0.0107728694590677,0.00483710994125277,0.00579842832074464
207.012,0.125784227268983,0.00502021820401312,0.0112458991378653,0.00502021820401312,0.00617990386816205
208.227,0.0661503474550224,0.00524910353246357,0.011612115663386,0.00524910353246357,0.00587472343022812
209.441,0.11005352527687,0.00482185091935607,0.012466620889601,0.00482185091935607,0.00607309071488518
210.656,0.109913822534586,0.00482185091935607,0.0127565423056382,0.00482185091935607,0.00611886778057527
211.871,0.120602346349302,0.00500495918211643,0.0135957885099565,0.00500495918211643,0.00654612039368277
213.085,0.119742996401986,0.00500495918211643,0.0142519264515145,0.00500495918211643,0.00665293354695964
214.3,0.104455591863778,0.00502021820401312,0.0161287861448081,0.00502021820401312,0.00674448767833982
215.515,0.107267624083681,0.00476081483176928,0.0184328984512093,0.00476081483176928,0.00694285496299687
216.729,0.10914903385825,0.00515754940108339,0.0232089723048753,0.00515754940108339,0.0080872816052491
217.944,0.110572459086347,0.00488288700694286,0.0307164110780499,0.00488288700694286,0.00912489509422446
219.159,0.106515405129863,0.00505073624780652,0.0416876478217746,0.00505073624780652,0.0108491645685512
220.373,0.101914635547154,0.00497444113832303,0.0553444724193179,0.00497444113832303,0.0125886930647745
221.588,0.105049277052199,0.00488288700694286,0.0722972457465477,0.00488288700694286,0.01538109407187
222.803,0.105038882557022,0.00485236896314946,0.0915693904020752,0.00485236896314946,0.0183566033417258
224.017,0.101461711552315,0.00495918211642634,0.114061188677806,0.00495918211642634,0.0213778896772717
225.232,0.0955992892618442,0.00526436255436027,0.139528496223392,0.00526436255436027,0.0243381399252308
226.447,0.0959586292226327,0.00486762798504616,0.168947890440223,0.00486762798504616,0.0283207446402686
227.661,0.0939627590807867,0.00503547722590982,0.203158617532616,0.00503547722590982,0.0328831921873808
228.876,0.0938785771652889,0.00485236896314946,0.243472953383688,0.00485236896314946,0.0385442893110552
230.09,0.0925521276305198,0.00518806744487678,0.289814602883955,0.00518806744487678,0.0450751506828412
231.305,0.0930229435882531,0.00529488059815366,0.343938353551537,0.00529488059815366,0.0533455405508507
232.52,0.0948002332754162,0.00462348363469902,0.40535591668574,0.00462348363469902,0.0629587243457694
233.734,0.0950560810120838,0.00482185091935607,0.472968642710002,0.00482185091935607,0.0735484855420768
234.949,0.0953912121207328,0.00491340505073625,0.54203097581445,0.00491340505073625,0.0843213550011444
236.164,0.0954286307464338,0.00535591668574044,0.608896009765774,0.00535591668574044,0.0947280079346914
237.378,0.095994316550638,0.00494392309452964,0.666269932097353,0.00494392309452964,0.103425650415808
238.593,0.0966208729416835,0.00465400167849241,0.710399023422599,0.00465400167849241,0.110170138094148
239.808,0.096680853308494,0.00497444113832303,0.737911039902342,0.00497444113832303,0.114244296940566
241.022,0.0967956956377437,0.00541695277332723,0.747890440222782,0.00541695277332723,0.115754940108339
242.237,0.0970780822808135,0.00512703135729,0.741741054398413,0.00512703135729,0.114290074006256
243.452,0.098077867614356,0.00460822461280232,0.722209506370642,0.00460822461280232,0.111421377889677
244.666,0.0983070239218194,0.00503547722590982,0.691996643015183,0.00503547722590982,0.106904707408255
245.881,0.0993566135634464,0.00518806744487678,0.657755397878996,0.00518806744487678,0.10235751888304
247.096,0.0999386518165634,0.00526436255436027,0.624597543297475,0.00526436255436027,0.0974441138323034
248.31,0.10107417676483,0.00489814602883955,0.597329671168078,0.00489814602883955,0.093492027161059
249.525,0.102008340011462,0.00494392309452964,0.576882581826505,0.00494392309452964,0.0907454032196536
250.739,0.103640748789106,0.00494392309452964,0.566063935301747,0.00494392309452964,0.0899061570153353
251.954,0.104856853512251,0.00503547722590982,0.562661173418784,0.00503547722590982,0.0899061570153353
253.169,0.106035789409254,0.00497444113832303,0.566323338673991,0.00497444113832303,0.0908216983291371
254.383,0.10693331865795,0.00492866407263294,0.573815518425269,0.00492866407263294,0.0921950102998398
255.598,0.108362765803034,0.0051117723353933,0.585992217898833,0.0051117723353933,0.094850080109865
256.813,0.109661158325336,0.00482185091935607,0.602548256656748,0.00482185091935607,0.0977340352483406
258.027,0.110566382915922,0.00509651331349661,0.623620965896086,0.00509651331349661,0.101487754634928
259.242,0.110621640303125,0.00527962157625696,0.650751506828412,0.00527962157625696,0.105363546196689
260.457,0.112448817684163,0.00474555580987259,0.684122987716487,0.00474555580987259,0.111238269626917
261.671,0.11312541059869,0.00502021820401312,0.722652018005646,0.00502021820401312,0.117555504692149
262.886,0.114241389114474,0.0046845197222858,0.762767986572061,0.0046845197222858,0.124116884107729
264.101,0.11421143156152,0.00538643472953384,0.800503547722591,0.00538643472953384,0.129961089494163
265.315,0.115026663845782,0.00509651331349661,0.828854810406653,0.00509651331349661,0.134431982909895
266.53,0.115500633758385,0.00502021820401312,0.844037537193866,0.00502021820401312,0.1367208361944
267.744,0.115748834451591,0.00476081483176928,0.842359044785229,0.00476081483176928,0.136018921187152
268.959,0.115225598635609,0.00515754940108339,0.825329976348516,0.00515754940108339,0.132707713435569
270.174,0.115115794824772,0.00532539864194705,0.795788509956512,0.00532539864194705,0.127870603494316
271.388,0.11507227627588,0.00482185091935607,0.759319447623407,0.00482185091935607,0.121629663538567
272.603,0.114713518709178,0.00471503776607919,0.71953917753872,0.00471503776607919,0.115037766079194
273.818,0.113089764752098,0.00508125429159991,0.68014038300145,0.00508125429159991,0.107911802853437
275.032,0.111873570655554,0.00535591668574044,0.64286259250782,0.00535591668574044,0.101625085831998
276.247,0.110167285893784,0.00497444113832303,0.609277485313191,0.00497444113832303,0.0950789654383154
277.462,0.109134615557998,0.00473029678797589,0.578850995651179,0.00473029678797589,0.0898146028839551
278.676,0.10661325834946,0.00515754940108339,0.551812008850233,0.00515754940108339,0.0846112764171817
279.891,0.105156108260216,0.00521858548867018,0.527748531319142,0.00521858548867018,0.0804303044174868
281.106,0.102658178829399,0.00529488059815366,0.507103074692912,0.00529488059815366,0.076096742198825
282.32,0.101375485913141,0.00459296559090562,0.489768825818265,0.00459296559090562,0.072480354009308
283.535,0.0986307551312291,0.00517280842298009,0.476585030899519,0.00517280842298009,0.0696269169146258
284.75,0.0972675130820983,0.00498970016021973,0.467826352330816,0.00498970016021973,0.0676890211337453
285.964,0.0949635494942477,0.00520332646677348,0.464087891966125,0.00520332646677348,0.0662394140535592
287.179,0.0929346393720929,0.00502021820401312,0.464698252841993,0.00502021820401312,0.0652780956740673
288.393,0.0902579131445216,0.00515754940108339,0.469947356374456,0.00515754940108339,0.0649118791485466
289.608,0.0893888534945337,0.00491340505073625,0.480003051804379,0.00491340505073625,0.0660868238345922
290.823,0.0869966879636134,0.00506599526970321,0.496147096971084,0.00506599526970321,0.0674753948271916
292.037,0.0849290007011228,0.00509651331349661,0.517845426108187,0.00509651331349661,0.0695963988708324
293.252,0.0825248839241718,0.00500495918211643,0.544991226062409,0.00500495918211643,0.0719157701991302
294.467,0.0809790382162563,0.00494392309452964,0.57607385366598,0.00494392309452964,0.0753185320820935
295.681,0.0786544888259143,0.00506599526970321,0.608972304875257,0.00506599526970321,0.0782635233081559
296.896,0.0770734154680219,0.00483710994125277,0.639780270084688,0.00483710994125277,0.0811474784466316
298.111,0.0744183743988968,0.00546272983901732,0.66678873884184,0.00546272983901732,0.0830548561837186
299.325,0.0732662200516848,0.00492866407263294,0.688578622110323,0.00492866407263294,0.0846570534828718
300.54,0.0712683683130768,0.00495918211642634,0.70609597924773,0.00495918211642634,0.0852521553368429
301.755,0.0697867630743679,0.00482185091935607,0.718684672312505,0.00482185091935607,0.0855573357747768
302.969,0.0673147217999076,0.00541695277332723,0.726176852063783,0.00541695277332723,0.0846570534828718
304.184,0.0658738479310718,0.00503547722590982,0.728923476005188,0.00503547722590982,0.0834821087968261
